MovieID,Title,Year,Genres,Language,Country,Total Views
460,Getting Even With Dad,1994,Comedy,German,France,99434
461,Go Fish,1994,Drama|Romance,German,Canada,93809
462,A Good Man In Africa,1994,Action|Adventure,Italian,UK,26408
463,Guilty As Sin,1993,Crime|Drama|Thriller,German,Italy,12801
464,Hard Target,1993,Action|Adventure|Crime|Thriller,German,France,54183
465,Heaven & Earth,1993,Action|Drama|War,French,Canada,17802
466,Hot Shots! Part Deux,1993,Action|Comedy|War,Spanish,France,20807
467,Live Nude Girls,1995,Comedy,Italian,USA,56617
468,"The Englishman Who Went Up A Hill, But Came Down A Mountain",1995,Comedy|Romance,Italian,Canada,98664
469,The House Of The Spirits,1993,Drama|Romance,English,France,24197
470,House Party 3,1994,Comedy,Spanish,Italy,44971
471,The Hudsucker Proxy,1994,Comedy|Romance,Spanish,India,67412
472,I'Ll Do Anything,1994,Comedy|Drama,English,Italy,69331
473,In The Army Now,1994,Comedy|War,Italian,India,51763
474,In The Line Of Fire,1993,Action|Thriller,English,Canada,71467
475,In The Name Of The Father,1993,Drama,Spanish,UK,90001
476,The Inkwell,1994,Comedy|Drama,Italian,France,83515
477,What'S Love Got To Do With It?,1993,Drama,German,India,10784
478,Jimmy Hollywood,1994,Comedy,German,Italy,58833
479,Judgment Night,1993,Action,German,France,84054
480,Jurassic Park,1993,Action|Adventure|Sci-Fi,German,India,45506
481,Kalifornia,1993,Drama|Thriller,Spanish,Italy,77913
482,Killing Zoe,1994,Thriller,Spanish,Canada,36245
483,King Of The Hill,1993,Drama,French,UK,63250
484,Lassie,1994,Adventure|Children's,French,India,7490
485,Last Action Hero,1993,Action|Comedy,Spanish,Italy,82731
486,Life With Mikey,1993,Comedy,French,France,4643
487,Lightning Jack,1994,Comedy|Western,English,France,80307
488,M. Butterfly,1993,Drama,French,Italy,63789
489,Made In America,1993,Comedy,German,France,78638
490,Malice,1993,Thriller,Spanish,Italy,29574
491,The Man Without A Face,1993,Drama,German,USA,1228
492,Manhattan Murder Mystery,1993,Comedy|Mystery,Spanish,UK,86613
493,Menace Ii Society,1993,Action|Crime|Drama,Spanish,USA,55260
494,Executive Decision,1996,Action|Thriller,Spanish,France,41730
495,In The Realm Of The Senses (Ai No Corrida),1976,Drama,Spanish,India,30381
496,What Happened Was...,1994,Comedy|Drama|Romance,English,UK,46015
497,Much Ado About Nothing,1993,Comedy|Romance,Spanish,Canada,58070
498,Mr. Jones,1993,Drama|Romance,English,Italy,69634
499,Mr. Wonderful,1993,Comedy|Romance,German,Canada,39447
500,Mrs. Doubtfire,1993,Comedy,Italian,India,61671
501,Naked,1993,Drama,French,France,82044
502,The Next Karate Kid,1994,Action|Children's,Spanish,Canada,13462
503,The New Age,1994,Drama,French,France,5575
504,No Escape,1994,Action|Sci-Fi,Spanish,Canada,3241
505,North,1994,Comedy,German,India,5908
506,Orlando,1993,Drama,German,France,24015
507,A Perfect World,1993,Action|Drama,Italian,Canada,69284
508,Philadelphia,1993,Drama,German,India,44916
509,The Piano,1993,Drama|Romance,Spanish,Canada,46215
510,Poetic Justice,1993,Drama,French,India,80033
511,The Program,1993,Action|Drama,English,France,98733
512,Robert A. Heinlein'S The Puppet Masters,1994,Horror|Sci-Fi,Italian,France,40883
513,Radioland Murders,1994,Comedy|Mystery|Romance,Spanish,France,73049
514,The Ref,1994,Comedy,German,UK,18157
515,The Remains Of The Day,1993,Drama,Italian,UK,80625
516,Renaissance Man,1994,Comedy|Drama|War,German,Italy,94074
517,Rising Sun,1993,Action|Drama|Mystery,Spanish,USA,15012
518,The Road To Wellville,1994,Comedy,French,USA,33794
519,Robocop 3,1993,Sci-Fi|Thriller,English,USA,14829
520,Robin Hood: Men In Tights,1993,Comedy,Italian,USA,39989
521,Romeo Is Bleeding,1993,Crime|Thriller,Italian,France,13618
522,Romper Stomper,1992,Action|Drama,English,Italy,62947
523,Ruby In Paradise,1993,Drama,Italian,Canada,68650
524,Rudy,1993,Drama,French,France,2814
525,The Saint Of Fort Washington,1993,Drama,German,Canada,87684
526,"Savage Nights (Nuits Fauves, Les)",1992,Drama,German,India,66605
527,Schindler'S List,1993,Drama,German,USA,75263
528,The Scout,1994,Drama,German,Canada,90459
529,Searching For Bobby Fischer,1993,Drama,French,India,96313
530,Second Best,1994,Drama,Italian,France,76022
531,The Secret Garden,1993,Children's|Drama,English,France,7924
532,Serial Mom,1994,Comedy|Crime|Horror,Spanish,USA,54700
533,The Shadow,1994,Action,German,USA,20860
534,Shadowlands,1993,Drama|Romance,Italian,UK,47784
535,Short Cuts,1993,Drama,French,UK,99683
536,A Simple Twist Of Fate,1994,Drama,Spanish,USA,28019
537,Sirens,1994,Comedy|Drama,French,USA,3190
538,Six Degrees Of Separation,1993,Drama,French,France,74956
539,Sleepless In Seattle,1993,Comedy|Romance,German,Canada,78601
540,Sliver,1993,Thriller,Spanish,UK,17052
541,Blade Runner,1982,Film-Noir|Sci-Fi,Italian,UK,81836
542,Son In Law,1993,Comedy,French,Italy,24534
543,So I Married An Axe Murderer,1993,Comedy|Romance|Thriller,Italian,Italy,75483
544,Striking Distance,1993,Action,Italian,Canada,72594
545,Harlem,1993,Drama,English,USA,58369
546,Super Mario Bros.,1993,Action|Adventure|Children's|Sci-Fi,Italian,Italy,81387
547,Surviving The Game,1994,Action|Adventure|Thriller,German,Italy,15867
548,Terminal Velocity,1994,Action,German,UK,31303
549,Thirty-Two Short Films About Glenn Gould,1993,Documentary,Italian,France,95859
550,Threesome,1994,Comedy|Romance,Spanish,India,32919
551,The Nightmare Before Christmas,1993,Children's|Comedy|Musical,Spanish,USA,88396
552,The Three Musketeers,1993,Action|Adventure|Comedy,Spanish,UK,57074
553,Tombstone,1993,Western,Italian,India,95565
554,Trial By Jury,1994,Thriller,French,Italy,67715
555,True Romance,1993,Action|Crime|Romance,Italian,UK,64124
556,The War Room,1993,Documentary,German,India,75460
557,Mamma Roma,1962,Drama,English,USA,28949
558,The Pagemaster,1994,Action|Adventure|Animation|Children's|Fantasy,German,Italy,59315
559,"Paris, France",1993,Comedy,Italian,Italy,94295
560,"The Beans Of Egypt, Maine",1994,Drama,English,India,65373
561,Killer (Bulletproof Heart),1994,Thriller,Spanish,France,74911
562,Welcome To The Dollhouse,1995,Comedy|Drama,English,Italy,60209
563,Germinal,1993,Drama,English,France,48789
564,Chasers,1994,Comedy,German,Canada,98498
565,Cronos,1992,Horror,Italian,USA,59030
566,Naked In New York,1994,Comedy|Romance,French,France,27502
567,Kika,1993,Drama,French,India,49540
568,Bhaji On The Beach,1993,Comedy|Drama,English,India,64191
569,Little Big League,1994,Children's|Comedy,Italian,Italy,59315
570,The Slingshot (Kã¥Disbellan ),1993,Comedy|Drama,Spanish,Italy,78495
571,The Wedding Gift,1994,Drama,Italian,Canada,65496
572,Foreign Student,1994,Drama,Spanish,France,25075
573,"Ciao, Professore! (Io Speriamo Che Me La Cavo )",1993,Drama,French,India,68120
574,Spanking The Monkey,1994,Comedy|Drama,Spanish,France,7469
575,The Little Rascals,1994,Children's|Comedy,German,France,66826
576,Fausto,1993,Comedy,English,Canada,16402
577,Andre,1994,Adventure|Children's,Spanish,UK,25900
578,The Hour Of The Pig,1993,Drama|Mystery,German,France,17458
579,La Scorta,1993,Thriller,Italian,France,3047
580,Princess Caraboo,1994,Drama,Spanish,Italy,68111
581,The Celluloid Closet,1995,Documentary,German,UK,11012
582,Metisse (Cafã© Au Lait),1993,Comedy,German,USA,45904
583,Dear Diary (Caro Diario),1994,Comedy|Drama,German,India,84744
584,I Don'T Want To Talk About It (De Eso No Se Habla),1993,Drama,Spanish,India,66969
585,The Brady Bunch Movie,1995,Comedy,Spanish,UK,55554
586,Home Alone,1990,Children's|Comedy,Spanish,India,76490
587,Ghost,1990,Comedy|Romance|Thriller,English,USA,33601
588,Aladdin,1992,Animation|Children's|Comedy|Musical,French,UK,13348
589,Terminator 2: Judgment Day,1991,Action|Sci-Fi|Thriller,Italian,Canada,89575
590,Dances With Wolves,1990,Adventure|Drama|Western,Italian,Canada,23362
591,Tough And Deadly,1995,Action|Drama|Thriller,French,France,49082
592,Batman,1989,Action|Adventure|Crime|Drama,French,Canada,67356
593,The Silence Of The Lambs,1991,Drama|Thriller,English,France,62997
594,Snow White And The Seven Dwarfs,1937,Animation|Children's|Musical,English,UK,57610
595,Beauty And The Beast,1991,Animation|Children's|Musical,English,Canada,27822
596,Pinocchio,1940,Animation|Children's,German,Italy,79874
597,Pretty Woman,1990,Comedy|Romance,French,India,60309
598,Window To Paris,1994,Comedy,German,France,11257
599,The Wild Bunch,1969,Western,French,France,6472
600,Love And A .45,1994,Thriller,English,India,89374
601,The Wooden Man'S Bride (Wu Kui),1994,Drama,Spanish,Canada,33982
602,A Great Day In Harlem,1994,Documentary,English,Canada,44093
603,"Bye Bye, Love",1995,Comedy,English,India,1992
604,Criminals,1996,Documentary,German,India,18104
605,One Fine Day,1996,Drama|Romance,Spanish,India,14908
606,Candyman: Farewell To The Flesh,1995,Horror,English,Canada,78006
607,Century,1993,Drama,French,France,43121
608,Fargo,1996,Drama,German,UK,55702
609,Homeward Bound Ii: Lost In San Francisco,1996,Adventure|Children's,French,UK,46048
610,Heavy Metal,1981,Action|Adventure|Animation|Horror|Sci-Fi,Italian,Italy,10170
611,Hellraiser: Bloodline,1996,Action|Horror|Sci-Fi,French,USA,93479
612,The Pallbearer,1996,Comedy,Spanish,Italy,83889
613,Jane Eyre,1996,Drama|Romance,French,Italy,83041
614,Loaded,1994,Drama|Thriller,German,France,72726
615,Bread And Chocolate (Pane E Cioccolata),1973,Drama,English,USA,58871
616,The Aristocats,1970,Animation|Children's,English,UK,61319
617,The Flower Of My Secret (La Flor De Mi Secreto),1995,Drama,German,USA,95510
618,Two Much,1996,Comedy|Romance,Italian,India,2804
619,Ed,1996,Comedy,French,USA,72116
620,Scream Of Stone (Schrei Aus Stein),1991,Drama,Italian,India,46587
621,My Favorite Season,1993,Drama,Italian,France,79401
623,A Modern Affair,1995,Romance,English,Italy,68549
624,Condition Red,1995,Action|Drama|Thriller,English,USA,77317
625,Asfour Stah,1990,Drama,French,Canada,33205
626,A Thin Line Between Love And Hate,1996,Comedy,German,Canada,92621
627,The Last Supper,1995,Drama|Thriller,English,India,10713
628,Primal Fear,1996,Drama|Thriller,English,India,65908
629,Rude,1995,Drama,German,Canada,13042
630,Carried Away,1996,Drama|Romance,Italian,UK,29941
631,All Dogs Go To Heaven 2,1996,Animation|Children's|Musical,French,Italy,3688
632,Land And Freedom (Tierra Y Libertad),1995,War,French,Italy,56525
633,Denise Calls Up,1995,Comedy,Spanish,Italy,81348
634,Theodore Rex,1995,Comedy,German,Canada,31387
635,A Family Thing,1996,Comedy|Drama,English,Italy,14321
636,Frisk,1995,Drama,English,USA,88995
637,Sgt. Bilko,1996,Comedy,English,USA,6785
638,Jack And Sarah,1995,Romance,English,India,57274
639,Girl 6,1996,Comedy,Spanish,France,67596
640,Diabolique,1996,Drama|Thriller,English,Italy,56803
641,"Little Indian, Big City (Un Indien Dans La Ville)",1994,Comedy,Italian,France,44435
642,Roula,1995,Drama,German,India,14719
643,Peanuts - Die Bank Zahlt Alles,1996,Comedy,English,USA,96547
644,Happy Weekend,1996,Comedy,Italian,India,40912
645,Nelly & Monsieur Arnaud,1995,Drama,French,Italy,10984
647,Courage Under Fire,1996,Drama|War,Italian,Italy,49648
648,Mission: Impossible,1996,Action|Adventure|Mystery,French,Canada,70545
649,Cold Fever (Ã Kã¶Ldum Klaka),1994,Comedy|Drama,Spanish,Canada,7020
650,Moll Flanders,1996,Drama,Spanish,France,49656
651,Das Superweib,1996,Comedy,English,UK,48461
652,"301, 302",1995,Mystery,Spanish,India,17381
653,Dragonheart,1996,Action|Adventure|Fantasy,French,France,92183
654,Und Keiner Weint Mir Nach,1996,Drama|Romance,German,France,41860
655,Mutters Courage,1995,Comedy,German,USA,92568
656,Eddie,1996,Comedy,English,Canada,69400
657,Yankee Zulu,1994,Comedy|Drama,German,India,33263
658,Billy'S Holiday,1995,Drama,Italian,Canada,85019
659,Purple Noon,1960,Crime|Thriller,Spanish,Italy,46128
660,August,1996,Drama,German,USA,12390
661,James And The Giant Peach,1996,Animation|Children's|Musical,German,Italy,22150
662,Fear,1996,Thriller,French,Canada,57016
663,Kids In The Hall: Brain Candy,1996,Comedy,German,India,98937
664,Faithful,1996,Comedy,German,UK,14013
665,Underground,1995,War,French,France,98931
666,All Things Fair,1996,Drama,Spanish,USA,77824
667,Bloodsport 2,1995,Action,French,India,29491
668,Pather Panchali,1955,Drama,German,France,59131
669,Aparajito,1956,Drama,English,India,51304
670,The World Of Apu (Apur Sansar),1959,Drama,English,Canada,54510
671,Mystery Science Theater 3000: The Movie,1996,Comedy|Sci-Fi,Italian,UK,14914
672,Tarantella,1995,Drama,Italian,Canada,17480
673,Space Jam,1996,Adventure|Animation|Children's|Comedy|Fantasy,German,USA,35323
674,Barbarella,1968,Adventure|Sci-Fi,Italian,India,69853
675,Hostile Intentions,1994,Action|Drama|Thriller,Spanish,USA,39155
676,They Bite,1996,Drama,Italian,UK,33598
678,Some Folks Call It A Sling Blade,1993,Drama|Thriller,English,UK,47473
679,The Run Of The Country,1995,Drama,Spanish,USA,51460
680,Alphaville,1965,Sci-Fi,Italian,Canada,10968
681,Clean Slate (Coup De Torchon),1981,Crime,German,USA,64808
682,Tigrero: A Film That Was Never Made,1994,Documentary|Drama,German,Italy,57170
683,"The Eye Of Vichy (Oeil De Vichy, L')",1993,Documentary,Italian,Italy,57243
684,Windows,1980,Drama,Italian,USA,25053
685,It'S My Party,1995,Drama,Spanish,France,63367
687,Country Life,1994,Drama|Romance,Italian,Italy,42777
688,Operation Dumbo Drop,1995,Action|Adventure|Comedy|War,English,USA,85875
690,"The Promise (Versprechen, Das)",1994,Romance,English,Italy,3022
691,Mrs. Winterbourne,1996,Comedy|Romance,Italian,Canada,10010
692,Solo,1996,Action|Sci-Fi|Thriller,Italian,UK,74877
693,Under The Domin Tree (Etz Hadomim Tafus),1994,Drama,French,USA,76794
694,The Substitute,1996,Action,Italian,Italy,98682
695,True Crime,1995,Mystery|Thriller,English,India,2337
696,Butterfly Kiss,1995,Thriller,French,Italy,23657
697,Feeling Minnesota,1996,Drama|Romance,Italian,India,49822
698,Delta Of Venus,1994,Drama,English,India,86558
699,To Cross The Rubicon,1991,Drama,French,France,98376
700,Angus,1995,Comedy,Italian,UK,54357
701,Daens,1992,Drama,Italian,India,60059
702,Faces,1968,Drama,Spanish,Canada,37017
703,Boys,1996,Drama,Italian,Italy,46661
704,The Quest,1996,Action|Adventure,French,Canada,92686
705,Cosi,1996,Comedy,English,France,79152
706,Sunset Park,1996,Drama,German,Canada,46634
707,Mulholland Falls,1996,Crime|Film-Noir|Thriller,French,Canada,81727
708,The Truth About Cats & Dogs,1996,Comedy|Romance,Spanish,India,75155
709,Oliver & Company,1988,Animation|Children's,Italian,France,14375
710,Celtic Pride,1996,Comedy,German,Italy,80153
711,Flipper,1996,Adventure|Children's,German,India,81591
712,Captives,1994,Drama,Spanish,Italy,24180
713,Of Love And Shadows,1994,Drama,English,USA,11363
714,Dead Man,1995,Western,English,USA,45074
715,"The Horseman On The Roof (Hussard Sur Le Toit, Le)",1995,Drama,French,Italy,70598
716,Switchblade Sisters,1975,Crime,English,Italy,52778
717,Mouth To Mouth (Boca A Boca),1995,Comedy,French,Canada,23742
718,The Visitors (Les Visiteurs),1993,Comedy|Sci-Fi,French,UK,25741
719,Multiplicity,1996,Comedy,Spanish,Canada,43029
720,Wallace & Gromit: The Best Of Aardman Animation,1996,Animation,French,Canada,86664
721,Halfmoon (Paul Bowles - Halbmond),1995,Drama,German,Italy,56601
722,The Haunted World Of Edward D. Wood Jr.,1995,Documentary,French,France,41097
723,Two Friends,1986,Drama,Italian,France,32496
724,The Craft,1996,Drama|Horror,English,UK,30803
725,The Great White Hype,1996,Comedy,Spanish,Canada,56764
726,Last Dance,1996,Drama,French,France,80477
727,War Stories,1995,Documentary,Italian,UK,40646
728,Cold Comfort Farm,1995,Comedy,German,UK,75498
729,"Institute Benjamenta, Or This Dream People Call Human Life",1995,Drama,Italian,France,64680
730,The Low Life,1994,Drama,German,Italy,73254
731,Heaven'S Prisoners,1996,Mystery|Thriller,Spanish,France,46431
732,Original Gangstas,1996,Crime,English,UK,92949
733,The Rock,1996,Action|Adventure|Thriller,German,USA,44686
734,Getting Away With Murder,1996,Comedy,Spanish,France,89730
735,Cemetery Man (Dellamorte Dellamore),1994,Comedy|Horror,German,France,67669
736,Twister,1996,Action|Adventure|Romance|Thriller,Spanish,USA,14045
737,Barb Wire,1996,Action|Sci-Fi,Italian,Canada,7457
738,Le Garcu,1995,Drama,Spanish,Italy,88791
739,Honigmond,1996,Comedy,Spanish,UK,30878
741,Ghost In The Shell (Kokaku Kidotai),1995,Animation|Sci-Fi,English,UK,21730
742,Thinner,1996,Horror|Thriller,German,UK,24466
743,Spy Hard,1996,Comedy,Italian,USA,10264
744,Brothers In Trouble,1995,Drama,English,Italy,73349
745,A Close Shave,1995,Animation|Comedy|Thriller,Spanish,France,15228
746,Force Of Evil,1948,Film-Noir,French,UK,33298
747,The Stupids,1996,Comedy,Italian,Italy,16669
748,The Arrival,1996,Action|Sci-Fi|Thriller,Spanish,Canada,24576
749,The Man From Down Under,1943,Drama,Italian,India,22270
750,Dr. Strangelove Or: How I Learned To Stop Worrying And Love The Bomb,1963,Sci-Fi|War,Italian,Italy,94817
751,Careful,1992,Comedy,English,USA,27021
752,Vermont Is For Lovers,1992,Comedy|Romance,Italian,UK,25375
753,A Month By The Lake,1995,Comedy|Drama,Italian,India,78504
754,Gold Diggers: The Secret Of Bear Mountain,1995,Adventure|Children's,Spanish,India,74922
755,Kim,1950,Children's|Drama,French,India,84532
756,Carmen Miranda: Bananas Is My Business,1994,Documentary,French,USA,7333
757,Ashes Of Time,1994,Drama,Spanish,UK,43084
758,The Jar (Khomreh),1992,Drama,French,Italy,32989
759,Maya Lin: A Strong Clear Vision,1994,Documentary,English,USA,37353
760,Stalingrad,1993,War,English,France,23834
761,The Phantom,1996,Adventure,Italian,Canada,87331
762,Striptease,1996,Comedy|Crime,Italian,Canada,16814
763,The Last Of The High Kings (A.K.A. Summer Fling),1996,Drama,German,India,83755
764,Heavy,1995,Drama|Romance,German,India,76801
765,Jack,1996,Comedy|Drama,French,USA,94964
766,I Shot Andy Warhol,1996,Drama,French,UK,17589
767,The Grass Harp,1995,Drama,English,UK,33647
768,Someone Else'S America,1995,Drama,Italian,India,89089
769,Marlene Dietrich: Shadow And Light,1996,Documentary,Italian,France,63957
770,Costa Brava,1946,Drama,Spanish,France,3460
771,La Vie Est Belle (Life Is Rosey),1987,Comedy|Drama,Italian,USA,36327
772,Quartier Mozart,1992,Comedy,Spanish,UK,44420
773,Touki Bouki (Journey Of The Hyena),1973,Drama,Spanish,India,35590
774,Wend Kuuni (God'S Gift),1982,Drama,German,USA,16911
775,Spirits Of The Dead (Tre Passi Nel Delirio),1968,Horror,Italian,Canada,33243
776,Babyfever,1994,Comedy|Drama,English,India,29984
777,Pharaoh'S Army,1995,War,German,India,24814
778,Trainspotting,1996,Drama,Spanish,Canada,43667
779,'Til There Was You,1997,Drama|Romance,Italian,UK,38856
780,Independence Day (Id4),1996,Action|Sci-Fi|War,German,UK,14617
781,Stealing Beauty,1996,Drama,Italian,UK,79300
782,The Fan,1996,Thriller,German,USA,92279
783,The Hunchback Of Notre Dame,1996,Animation|Children's|Musical,French,USA,98833
784,The Cable Guy,1996,Comedy,German,USA,31043
